#feature	value	weight	wins	losses
pattern	11461	-9.095595561398351	0	8915
pattern	11462	-3.422507321162885	27	12997
pattern	11463	-4.6667696826001075	5	8439
pattern	11464	-0.9398586144650808	83	3331
pattern	11465	-8.277141571720696	0	3932
pattern	11466	-2.1105548592426184	44	5698
pattern	11467	-10.49990181060214	0	36311
pattern	11468	-3.9986068013622833	10	8598
pattern	11469	-4.520137128951037	23	33197
pattern	11470	-1.9215295446595524	157	16814
pattern	11471	-9.14365944144995	0	9354
pattern	11472	-2.1901093175314803	0	8
pattern	11473	-2.860987594959504	31	8508
pattern	11474	-7.204052269508566	1	22420
pattern	11475	-8.5059171161916	0	4943
pattern	11476	-3.873641742235655	12	9096
pattern	11477	-1.6107167392651542	37	2907
pattern	11478	-6.06718762213334	5	34239
pattern	11479	-10.826315617106138	0	50327
pattern	11480	-4.664698221278125	3	5095
pattern	11481	-10.287692826298844	0	29368
pattern	11482	-0.754037342855714	347	11560
pattern	11483	-3.0373673715501406	20	6555
pattern	11484	-3.589239716795896	14	7979
pattern	11485	-9.268508939349609	0	10598
pattern	11486	-5.713234661432398	1	5048
pattern	11487	-6.169859045945798	1	7970
pattern	11488	-10.558437860341733	0	38500
pattern	11489	-3.073731836333583	60	20352
pattern	11490	-1.978965883991532	131	14860
pattern	11491	-2.288521360382446	99	15307
pattern	11492	-8.815212106601516	0	6735
pattern	11493	-2.4463205535789934	43	7791
pattern	11494	0.588030161800557	702	6110
pattern	11495	-2.54676879714572	20	4013
pattern	11496	-2.6321587086981975	185	40323
pattern	11497	-4.663901890057658	2	3429
pattern	11498	-4.053908172401683	13	11796
pattern	11499	-2.7763022611061703	22	5552
pattern	11500	-10.867995664296503	0	52469
pattern	11501	-3.2846251333415144	20	8394
pattern	11502	-9.037288089152945	0	8410
pattern	11503	-5.209248676021803	5	14518
pattern	11504	-6.728770955332083	4	53248
pattern	11505	-1.4715178766753798	67	4577
pattern	11506	-1.8680968021081361	44	4471
pattern	11507	-5.26364113258268	8	24412
pattern	11508	-9.958824652563097	0	21137
pattern	11509	-9.737134021037786	0	16934
pattern	11510	-10.433025120672356	0	33962
pattern	11511	-5.687197816851955	8	37287
pattern	11512	-9.712928354282386	0	16529
pattern	11513	-10.843493588477617	0	51199
pattern	11514	-4.331164786580059	9	10799
pattern	11515	-9.264633125326668	0	10557
pattern	11516	-1.350368979558123	226	13670
pattern	11517	-3.088137795841125	0	21
pattern	11518	-0.3747184324618659	506	11535
pattern	11519	-0.5660380185499961	100	2761
pattern	11520	-10.285135841350053	0	29293
pattern	11521	-9.592805431050106	0	14658
pattern	11522	-10.433613824588495	0	33982
pattern	11523	-7.042065286713445	1	19067
pattern	11524	-3.4270420049131585	18	8714
pattern	11525	-9.72304043305992	0	16697
pattern	11526	-2.5418505631829125	29	5785
pattern	11527	0.4901332637698693	144	1382
pattern	11528	-2.6916478438603817	29	6720
pattern	11529	-1.3918907563926064	104	6559
pattern	11530	-10.474634797784207	0	35405
pattern	11531	-9.687129463578811	0	16108
pattern	11532	1.9835372083055838	966	2082
pattern	11533	-10.626919901778864	0	41229
pattern	11534	-10.012742626921016	0	22308
pattern	11535	0.364081649272634	106	1154
pattern	11536	-4.477400017328685	11	15258
pattern	11537	-3.882021855313779	1	808
pattern	11538	-8.700503647811583	0	6005
pattern	11539	-6.128793258080221	3	22032
pattern	11540	-9.44864335554888	0	12690
pattern	11541	-2.56002881283723	0	12
pattern	11542	-10.036616096064135	0	22847
pattern	11543	-5.863564670891294	3	16899
pattern	11544	-9.225419747632117	0	10151
pattern	11545	-7.092981079943955	1	20063
pattern	11546	-2.216820580450868	98	14104
pattern	11547	-3.8107424238582857	38	26952
pattern	11548	-3.952000128319324	43	35119
pattern	11549	-8.338051283532874	0	4179
pattern	11550	-7.5196578229957325	0	1843
pattern	11551	-8.794966788629287	0	6600
pattern	11552	-2.799105774715376	213	54859
pattern	11553	-4.122668478222421	14	13603
pattern	11554	-5.247768554099159	1	3169
pattern	11555	-2.6060769586038686	12	2560
pattern	11556	-4.554527383573087	17	25420
pattern	11557	-9.994969354815458	0	21915
pattern	11558	-9.720642053625017	0	16657
pattern	11559	-8.842161851177215	0	6919
pattern	11560	-10.42916051680353	0	33831
pattern	11561	-5.430937909668777	2	7385
pattern	11562	-2.941074915516869	0	18
pattern	11563	-9.504794698994083	0	13423
pattern	11564	-2.404993296731854	47	8170
pattern	11565	-2.0129821868796207	53	6224
pattern	11566	-1.6377530016059152	77	6211
pattern	11567	-10.294141409990889	0	29558
pattern	11568	-1.3419796709189666	92	5520
pattern	11569	-3.6091918456958645	0	36
pattern	11570	-10.294817795527187	0	29578
pattern	11571	-2.8204417189180297	34	8959
pattern	11572	-10.557476382677796	0	38463
pattern	11573	-9.284885204351685	0	10773
pattern	11574	0.6202897011423425	494	4163
pattern	11575	-3.2530397507421824	25	10160
pattern	11576	-10.382046262377632	0	32274
pattern	11577	-5.265687708273548	5	15361
pattern	11578	-3.584487985611734	36	20365
pattern	11579	-10.1501888990232	0	25595
pattern	11580	-0.9127317265982745	138	5389
pattern	11581	-4.315661663133838	5	5940
pattern	11582	-3.1285228491417345	48	17203
pattern	11583	-4.663565478296813	5	8412
pattern	11584	-3.0407052285156033	26	8544
pattern	11585	-9.276870949231567	0	10687
pattern	11586	-4.632509912606941	2	3323
pattern	11587	-4.498275122170957	4	5722
pattern	11588	-2.7825783670322917	49	12425
pattern	11589	-9.788802397978428	0	17832
pattern	11590	-2.244709722717379	46	6812
pattern	11591	-5.731934693073613	5	24486
pattern	11592	-3.784276409108114	33	22800
pattern	11593	-3.437875111534761	28	13686
pattern	11594	-2.1057916932997047	90	11592
pattern	11595	-9.968194967053181	0	21336
pattern	11596	-7.7109794340821205	2	72212
pattern	11597	-10.458863996202012	0	34851
pattern	11598	-5.803509774989526	1	5525
pattern	11599	-6.093431846653987	2	14325
pattern	11600	1.5512519151957587	735	2441
pattern	11601	-10.164540835207585	0	25965
pattern	11602	-3.175995749467848	38	14286
pattern	11603	-8.347812252078898	0	4220
pattern	11604	-0.3982824812452667	317	7399
pattern	11605	-9.909068781824045	0	20111
pattern	11606	-10.115971967647424	0	24734
pattern	11607	0.9154684021260615	170	1066
pattern	11608	-1.994624184434687	77	8875
pattern	11609	0.6537640140940975	448	3651
pattern	11610	-7.002319861458611	1	18324
pattern	11611	-5.044057522829564	3	7446
pattern	11612	0.53596595932833	911	8353
pattern	11613	0.08455178988812334	474	6826
pattern	11614	0.3785753382023468	227	2436
pattern	11615	-9.118437385786335	0	9121
pattern	11616	-3.6332155819733756	11	6559
pattern	11617	-2.6724026624448256	72	16346
pattern	11618	-2.3068790387177884	64	10082
pattern	11619	-9.461327585222305	0	12852
pattern	11620	-4.224419877161014	15	16131
pattern	11621	-10.42596316065361	0	33723
pattern	11622	-4.3686040071950405	3	3789
pattern	11623	-10.034556898797787	0	22800
pattern	11624	-8.590431816185864	0	5379
pattern	11625	-3.9049226651325113	10	7829
pattern	11626	-5.340586227422977	7	23095
pattern	11627	-5.562923819024633	6	24762
pattern	11628	-9.719260376285986	0	16634
pattern	11629	-3.459177672409363	87	43375
pattern	11630	-6.089639598997384	3	21186
pattern	11631	-6.687514381661291	1	13375
pattern	11632	-5.987979628731287	3	19138
pattern	11633	-2.7223021086539054	33	7883
pattern	11634	-5.551473444099997	10	40629
pattern	11635	-2.325076384284018	67	10748
pattern	11636	-6.400151466311813	0	601
pattern	11637	-10.548518940228762	0	38120
pattern	11638	-9.177810612024096	0	9679
pattern	11639	-9.861359322190479	0	19174
pattern	11640	-5.605308926060802	2	8792
pattern	11641	-6.47923170042974	3	31279
pattern	11642	-10.789441488845505	0	48505
pattern	11643	-5.821015183008808	3	16195
pattern	11644	-8.867136619603432	0	7094
pattern	11645	-10.025171269570645	0	22587
pattern	11646	-10.587718529908912	0	39644
pattern	11647	-1.6324768224554038	108	8664
pattern	11648	-5.433243127512572	1	3815
pattern	11649	-1.2325599621064887	164	8818
pattern	11650	-7.361530159205679	1	26244
pattern	11651	-2.0139097232789056	75	8813
pattern	11652	0.062782996246127	202	2973
pattern	11653	-0.3361732096918642	22	483
pattern	11654	-1.2471103380424404	60	3275
pattern	11655	-8.629974641773071	0	5596
pattern	11656	-3.161742821961701	111	41096
pattern	11657	-10.701871329087291	0	44438
pattern	11658	-3.613626640179729	38	22130
pattern	11659	1.8615704021920738	603	1468
pattern	11660	-8.568254358652913	0	5261
pattern	11661	-0.11028165438891252	132	2310
pattern	11662	-10.208687911122839	0	27137
pattern	11663	-2.45651960478576	159	29075
pattern	11664	-10.779246608781488	0	48013
pattern	11665	-3.8604165900596943	9	6744
pattern	11666	-4.920431838016269	3	6580
pattern	11667	-10.204367282687612	0	27020
pattern	11668	-8.065559403616492	0	3182
pattern	11669	-5.040242354859467	4	9839
pattern	11670	-9.894897597311163	0	19828
pattern	11671	-2.336914899938204	51	8281
pattern	11672	-0.44355381862851057	120	2931
pattern	11673	-4.141448312819375	22	21746
pattern	11674	-9.830859687710285	0	18598
pattern	11675	-0.5815571886751391	124	3477
pattern	11676	-10.013996942367383	0	22336
pattern	11677	-4.76070751438623	15	27579
pattern	11678	-5.7115909367040265	2	9778
pattern	11679	-1.5902945804559518	280	21528
pattern	11680	-0.8274663028367405	194	6956
pattern	11681	-2.6114757739989822	10	2147
pattern	11682	-9.730320163550896	0	16819
pattern	11683	-10.234226846155321	0	27839
pattern	11684	-10.803322372703994	0	49183
pattern	11685	-5.246440894138015	6	18044
pattern	11686	-9.668710124682615	0	15814
pattern	11687	-0.923969573731478	702	27717
pattern	11688	-8.628723174754203	0	5589
pattern	11689	3.3494643741038947	1285	706
pattern	11690	0.04431437749910051	130	1949
pattern	11691	-4.7950429241491594	35	66439
pattern	11692	-2.6994712588886167	95	22155
pattern	11693	-7.5928381486389	0	1983
pattern	11694	-5.862878178663438	1	5863
pattern	11695	-4.649685237787816	7	11573
pattern	11696	-0.8007318446617276	3	106
pattern	11697	-5.3719032701585805	9	30577
pattern	11698	-10.17583782175588	0	26260
pattern	11699	-6.567981678682066	1	11868
pattern	11700	-9.56926833304452	0	14317
pattern	11701	-1.7244878186703347	64	5631
pattern	11702	-2.574917542275451	53	10918
pattern	11703	-10.070227373434502	0	23628
pattern	11704	-7.832486810641455	1	42031
pattern	11705	-5.549629398742614	1	4286
pattern	11706	-5.364813659668214	4	13612
pattern	11707	-1.8549358864762786	277	27750
pattern	11708	1.0150566500739968	450	2555
pattern	11709	-7.7628597579110465	1	39204
pattern	11710	-0.5311749835615774	229	6105
pattern	11711	-4.233181313961192	0	68
pattern	11712	-4.036224270287184	17	15138
pattern	11713	-2.4716108886965507	42	7805
pattern	11714	0.7437477042047529	767	5713
pattern	11715	-9.992593832840303	0	21863
pattern	11716	-2.137503652168175	49	6518
pattern	11717	2.740103367252009	582	588
pattern	11718	-0.8957500359905975	51	1959
pattern	11719	-3.4374241756772013	14	6855
pattern	11720	0.8057680059181278	429	3003
pattern	11721	-9.087374272387459	0	8842
pattern	11722	-2.774405567917428	135	33927
pattern	11723	2.3567081744012675	821	1218
pattern	11724	-6.0469202595388785	4	26926
pattern	11725	-9.674699134366904	0	15909
pattern	11726	-4.8226559955000905	3	5967
pattern	11727	-3.7961530438552544	42	29353
pattern	11728	-9.201091374056197	0	9907
pattern	11729	-9.239310305155936	0	10293
pattern	11730	-6.040672166336279	1	7004
pattern	11731	0.3098638385191332	658	7564
pattern	11732	1.8798013222100511	2	4
pattern	11733	-9.274904184326946	0	10666
pattern	11734	-4.365853152832368	7	8713
pattern	11735	-9.005765400468546	0	8149
pattern	11736	-1.0723985660654687	485	22214
pattern	11737	-10.65864515190621	0	42558
pattern	11738	-10.745419699450702	0	46416
pattern	11739	-9.929298401961725	0	20522
pattern	11740	-8.527922685917327	0	5053
pattern	11741	-1.1640853160322753	60	3014
pattern	11742	-0.6607220095229575	0	1
pattern	11743	-5.485571854370495	1	4020
pattern	11744	-4.903856269779171	11	23373
pattern	11745	-2.7841434751033427	27	6864
pattern	11746	-10.62293427741264	0	41065
pattern	11747	-1.4959631415357788	135	9447
pattern	11748	-9.472622825281265	0	12998
pattern	11749	-2.4771272039129264	150	28001
pattern	11750	-8.385017746223834	0	4380
pattern	11751	-6.644278230445487	1	12809
pattern	11752	-6.682417659099172	1	13307
pattern	11753	-9.243865708301945	0	10340
pattern	11754	-7.3530410656103715	0	1560
pattern	11755	-3.891213141410716	16	12327
pattern	11756	-3.550873122668041	21	11501
pattern	11757	-3.0058142420079235	26	8251
pattern	11758	-10.283666882379451	0	29250
pattern	11759	-9.971049780372256	0	21397
pattern	11760	-1.2851633359381411	325	18416
pattern	11761	-6.433642765237142	1	10376
pattern	11762	-4.006525295512907	17	14695
pattern	11763	-6.825949869629213	1	15361
pattern	11764	-9.675578700681406	0	15923
pattern	11765	-5.3475392197709795	9	29841
pattern	11766	-1.911605421191509	218	23114
pattern	11767	0.6088040656437799	490	4177
pattern	11768	-1.7288863445987837	88	7775
pattern	11769	-4.646479665396046	3	5003
pattern	11770	-4.08822771821908	15	14077
pattern	11771	-9.617266848194218	0	15021
pattern	11772	-5.774636098705594	3	15461
pattern	11773	-4.512530693641773	18	25803
pattern	11774	-10.272113587512624	0	28914
pattern	11775	-10.120932368056009	0	24857
pattern	11776	-4.524780529421602	7	10214
pattern	11777	-5.177443433699024	13	36283
pattern	11778	-9.625817627475143	0	15150
pattern	11779	-6.466847117844303	3	30894
pattern	11780	-1.2965646123273569	63	3613
pattern	11781	-0.6765158362008373	230	7091
pattern	11782	-8.779393803116308	0	6498
pattern	11783	-9.129665575527616	0	9224
pattern	11784	-9.85544877972534	0	19061
pattern	11785	-8.912195267879396	0	7421
pattern	11786	-2.3920774722609734	0	10
pattern	11787	-4.555094589482962	8	12019
pattern	11788	-4.271417001112355	3	3438
pattern	11789	-2.436838267256512	123	22056
pattern	11790	-5.652609249718206	1	4751
pattern	11791	-0.2997442328964989	575	12161
pattern	11792	-4.796159263020467	2	3914
pattern	11793	-0.7569132923468669	61	2039
pattern	11794	-9.485919738943716	0	13172
pattern	11795	-4.093280515567379	0	59
pattern	11796	-2.6586719394099387	25	5607
pattern	11797	-5.536007565474402	1	4228
pattern	11798	-3.431537374998039	8	3907
pattern	11799	-1.7810674919262406	0	5
pattern	11800	-2.604247679383617	34	7217
pattern	11801	-8.254512309898594	0	3844
pattern	11802	-5.196732032362944	8	22832
pattern	11803	-5.809901498994272	3	16016
pattern	11804	-4.603265376996261	13	20433
pattern	11805	-9.177500644590804	0	9676
pattern	11806	-0.20459155247145108	496	9538
pattern	11807	-6.6565369596616915	1	12967
pattern	11808	-1.1180303038425972	96	4604
pattern	11809	-1.4625143040895185	127	8595
pattern	11810	-4.939123094004736	13	28589
pattern	11811	-2.6062082224254977	172	36530
pattern	11812	-3.968143767658757	10	8340
pattern	11813	-1.5860366271251196	413	31617
pattern	11814	-9.643092224564821	0	15414
pattern	11815	-5.677685633783751	2	9452
pattern	11816	-0.9393546519680268	155	6216
pattern	11817	-9.621253051609695	0	15081
pattern	11818	-9.583415649634281	0	14521
pattern	11819	-1.0771127548005217	0	2
pattern	11820	-8.223341801996856	0	3726
pattern	11821	-9.226502698178848	0	10162
pattern	11822	-10.243700528754626	0	28104
pattern	11823	0.26013630535605103	283	3419
pattern	11824	-7.134998662730544	1	20924
pattern	11825	-0.6449631429012099	53	1584
pattern	11826	-3.132959487189766	32	11527
pattern	11827	-0.3841498025130086	566	13025
pattern	11828	-10.210933164592708	0	27198
pattern	11829	-5.625303427311132	1	4623
pattern	11830	-5.935197314836028	3	18154
pattern	11831	-7.930542932635403	0	2780
pattern	11832	-3.8114103863024598	17	12090
pattern	11833	-0.15834689348959663	338	6206
pattern	11834	-10.55497741845929	0	38367
pattern	11835	-1.370213205873998	0	3
pattern	11836	-5.10685020001885	6	15693
pattern	11837	-3.242649457068641	11	4438
pattern	11838	-6.564239562711187	2	22939
pattern	11839	-2.4297954684487824	169	30088
pattern	11840	-7.3170817499856	1	25103
pattern	11841	-10.59700809188626	0	40014
pattern	11842	-4.730390150761375	8	14322
pattern	11843	-7.252008751138979	0	1410
pattern	11844	-2.712311362214132	104	24566
pattern	11845	-6.491212102218732	3	31656
pattern	11846	-4.525631613668131	11	16012
pattern	11847	-4.063225734811892	10	9172
pattern	11848	-5.9190999870763195	9	52850
pattern	11849	-9.467300560443249	0	12929
pattern	11850	-10.36413306028568	0	31701
pattern	11851	-7.810404239904528	1	41113
pattern	11852	-9.797678970786778	0	17991
pattern	11853	-2.452589973766171	30	5473
pattern	11854	-0.4003007040602182	299	6993
pattern	11855	-3.9945235046628493	9	7712
pattern	11856	-2.824876971154752	25	6621
pattern	11857	-9.2852564018027	0	10777
pattern	11858	-4.401518435319786	6	7751
pattern	11859	-3.7133096739801457	22	14172
pattern	11860	-2.776700454198704	14	3540
pattern	11861	-8.736960864883741	0	6228
pattern	11862	-3.880814030099893	7	5364
pattern	11863	-8.720123641100718	0	6124
pattern	11864	-6.560702354031295	2	22858
pattern	11865	-0.9121100943275102	161	6283
pattern	11866	-10.047498573827843	0	23097
pattern	11867	-4.322324173029304	10	11885
pattern	11868	-3.0212495643243953	14	4521
pattern	11869	-2.3641409501737742	14	2343
pattern	11870	-3.0995798833748593	23	8019
pattern	11871	-9.837664827662106	0	18725
pattern	11872	-10.389670124064132	0	32521
pattern	11873	-4.99775826509322	6	14071
pattern	11874	-5.39294319841892	3	10555
pattern	11875	-2.4789230953509285	62	11601
pattern	11876	-5.390662255128632	7	24281
pattern	11877	-4.027074566033274	16	14121
pattern	11878	1.4706613831836117	572	2059
pattern	11879	-10.55983944096557	0	38554
pattern	11880	-0.6607220095229575	0	1
pattern	11881	-4.043859303991986	23	20618
pattern	11882	-3.919125402765435	10	7941
pattern	11883	-4.140668722697766	7	6956
pattern	11884	-3.337012364463685	109	48087
pattern	11885	-9.949604465181366	0	20943
pattern	11886	-1.3356480192361506	168	10014
pattern	11887	-10.048407332917934	0	23118
pattern	11888	0.53389085208983	230	2113
pattern	11889	-5.8635054973195215	3	16898
pattern	11890	-1.350577036875975	288	17423
pattern	11891	-0.7136915705429564	170	5440
